"mb_sex","age","majorNm","license","hope_license"
"1","31",스타일리스트과,"시각디자인기사,제품응용모델링기능사","컴퓨터그래픽스운용기능사,제품디자인산업기사"
"1","52",기계교육과,"건설기계정비기사,설비보전기능사","농업기계기사,철도차량정비기능사"
"2","49",ICT융합학과,"정보관리기술사,컴퓨터시스템응용기술사","정보처리기사,정보처리기능사"
"2","19",정보보안학과,"사무자동화산업기사,정보처리기사","컴퓨터시스템응용기술사,정보처리기사"
"1","20",건축공학과,"배관산업기사,건설재료시험기능사","천장크레인운전기능사,상하수도기술사"
"2","8",패션마케팅과,"의류기술사,신발산업기사","의류기술사,양장기능사"
"2","19",공예디자인학과,"제품디자인산업기사,컴퓨터그래픽스운용기능사","컬러리스트산업기사,제품응용모델링기능사"
"1","56",불어불문학과,"관광통역안내사(영어),관광통역안내사(이탈리아어)","관광통역안내사(태국어),관광통역안내사(독어)"
"2","33",미술사학과,"제품디자인산업기사,시각디자인산업기사","제품응용모델링기능사,컬러리스트기사"
"2","37",교정보호학과,"소비자전문상담사1급,포장기술사","소비자전문상담사2급,포장기술사"
"1","61",생명과학과,"위험물기능사,정밀화학기사","위험물기능장,화약류제조산업기사"
"1","54",미용과,"컬러리스트기사,시각디자인산업기사","컬러리스트산업기사,웹디자인기능사"
"2","49",도시정보공학전공,"철도토목기능사,롤러운전기능사","철도토목기능사,전산응용토목제도기능사"
"2","47",스칸디나비아어과,"정보처리산업기사,정보처리기사","정보관리기술사,사무자동화산업기사"
"1","48",치기공학과,"국제의료관광코디네이터,2급 청소년지도사","1급 청소년상담사,임상심리사1급"
"2","63",해양학과,"배관기능사,해양조사산업기사","측량기능사,건축설비산업기사"
"1","32",방사선학과,"자기비파괴검사기사,비파괴검사기술사","가스기사,방재기사"
"2","60",전자전기공학과,"반도체설계산업기사,의공기사","전자회로설계산업기사,전기응용기술사"
"1","40",생명시스템학과,"화공기사,화학분석기사","화공기술사,화약류제조산업기사"
"2","40",항공서비스경영학과,"항공장비정비기능사,메카트로닉스산업기사","자동차정비기능장,철도차량기술사"
"2","60",교육학과,"임상심리사1급,국제의료관광코디네이터","1급 청소년지도사,2급 청소년상담사"
"1","37",식품조리학과,"제빵기능사,식품기사","식품산업기사,수산제조기술사"
"1","22",전기자동차과,"전자계산기기사,전자기기기능사","전기기능사,전자계산기기능사"
"1","49",환경에너지공학과,"대기환경산업기사,폐기물처리산업기사","온실가스관리산업기사,에너지관리산업기사"
"1","28",국방탄약과.방공유도무기과,"컨벤션기획사2급,공장관리기술사","품질관리기술사,사회조사분석사2급"
"1","27",러시아언어문화전공,"관광통역안내사(태국어),관광통역안내사(말레이/인도네시아어)","관광통역안내사(아랍어),관광통역안내사(일본어)"
"1","23",교육학과,"2급 청소년상담사,1급 청소년지도사","임상심리사1급,임상심리사2급"
"2","35",신재생에너지과,"멀티미디어콘텐츠제작전문가,정보처리기능사","정보처리산업기사,멀티미디어콘텐츠제작전문가"
"1","15",광고홍보학과,"이용사,스포츠경영관리사","스포츠경영관리사,미용사(일반)"
"2","26",신재생에너지과,"정보관리기술사,정보기기운용기능사","정보관리기술사,정보처리기사"
"1","30",전자공학과,"의공기사,건축전기설비기술사","전기철도기사,전자계산기제어산업기사"
"1","21",스마트소프트웨어과,"전자계산기조직응용기사,정보기기운용기능사","사무자동화산업기사,정보관리기술사"
"1","14",그리스·불가리아학과,"관광통역안내사(아랍어),관광통역안내사(말레이/인도네시아어)","관광통역안내사(독어),관광통역안내사(러시아어)"
"1","21",화학교육과,"위험물산업기사,화공기술사","화공기술사,바이오화학제품제조산업기사"
"2","22",전자공학교육과,"철도신호기술사,의료전자기능사","의공산업기사,철도신호산업기사"
"2","11",관광크루즈승무원과,"미용사(일반),이용장","미용사(일반),미용사(네일)"
"2","26",기계과,"철도차량기사,철도동력차기관정비산업기사","사출금형기능사보,조선기사"
"1","47",경찰경호행정과,"방사선비파괴검사산업기사,산업위생관리기술사","가스기술사,소방설비기사(기계분야)"
"2","42",멀티미디어공학과,"정보처리산업기사,전자계산기조직응용기사","전자계산기조직응용기사,사무자동화산업기사"
"2","51",미디어문예창작학과,"시각디자인기사,컬러리스트산업기사","웹디자인기능사,제품디자인기술사"
"1","13",경제학과,"품질경영산업기사,사회조사분석사1급","품질경영기사,품질경영산업기사"
"2","28",건설공학교육과,"조경기사,철도토목기사","조경기능사,측량및지형공간정보기사"
"2","30",교육심리학과,"3급 청소년상담사,임상심리사1급","임상심리사2급,3급 청소년지도사"
"2","50",미디어디자인과,"제품디자인산업기사,시각디자인산업기사","컴퓨터그래픽스운용기능사,컬러리스트기사"
"1","21",러시아언어문화전공,"관광통역안내사(스페인어),관광통역안내사(일본어)","관광통역안내사(이탈리아어),관광통역안내사(일본어)"
"2","49",말레이·인도네시어과,"관광통역안내사(아랍어),관광통역안내사(러시아어)","관광통역안내사(중국어),관광통역안내사(베트남어)"
"1","19",전자공학교육과,"산업계측제어기술사,전자회로설계산업기사","전기공사기사,전자계산기기사"
"2","54",전기공학과,"전기응용기술사,전자산업기사","전기기능사,로봇소프트웨어개발기사"
"1","40",푸드코디네이션과,"식품기술사,제빵기능사","제과기능사,식품기사"
"1","21",호텔조리과,"조리기능장,일식조리기능사","양식조리산업기사,일식조리기능사"
"2","37",회계세무학과,"사회조사분석사2급,컨벤션기획사1급","포장기술사,컨벤션기획사1급"
"1","12",호텔조리제과제빵과,"한식조리산업기사,양식조리산업기사","중식조리기능사,한식조리기능사"
"1","15",환경원예학과,"수질환경산업기사,온실가스관리기사","폐기물처리기사,자연생태복원기사"
"2","59",정보보호학과,"사무자동화산업기사,정보기기운용기능사","멀티미디어콘텐츠제작전문가,사무자동화산업기사"
"2","53",경호보안학과,"가스기술사,침투비파괴검사산업기사","건설안전산업기사,초음파비파괴검사기사"
"1","41",프랑스언어문화학과,"관광통역안내사(스페인어),관광통역안내사(중국어)","관광통역안내사(독어),관광통역안내사(영어)"
"1","46",공예디자인학과,"시각디자인산업기사,제품디자인기사","컴퓨터그래픽스운용기능사,컬러리스트기사"
"1","24",폴란드어과,"관광통역안내사(이탈리아어),관광통역안내사(영어)","관광통역안내사(말레이/인도네시아어),관광통역안내사(중국어)"
"1","56",나노물리학과,"화공기사,화학분석기능사","화공기술사,화학분석기사"
"2","22",신재생에너지과,"컴퓨터시스템응용기술사,사무자동화산업기사","멀티미디어콘텐츠제작전문가,컴퓨터시스템응용기술사"
"1","27",문화재보존학과,"제품디자인기사,제품디자인산업기사","시각디자인산업기사,제품응용모델링기능사"
"1","12",교육공학과,"2급 청소년지도사,2급 청소년상담사","임상심리사2급,2급 청소년지도사"
"1","45",식품생명과학과,"떡제조기능사,수산제조기술사","식품기사,제과기능사"
"1","25",전기전자제어과,"의공산업기사,로봇하드웨어개발기사","발송배전기술사,전기기기산업기사"
"1","25",신발패션산업과,"컬러리스트기사,제품디자인산업기사","제품디자인산업기사,제품응용모델링기능사"
"2","36",농업경제학과,"소비자전문상담사2급,사회조사분석사1급","소비자전문상담사1급,품질경영산업기사"
"1","31",공연영상학과,"웹디자인기능사,컬러리스트기사","제품디자인기사,제품응용모델링기능사"
"2","10",정보보안학과,"정보처리기사,컴퓨터시스템응용기술사","정보기기운용기능사,정보관리기술사"
"2","50",신소재공학과,"수질관리기술사,농림토양평가관리산업기사","생물분류기사(식물),토양환경기사"
"1","59",실내디자인학과,"건축구조기술사,콘크리트산업기사","롤러운전기능사,조경산업기사"
"2","10",환경에너지공학과,"온실가스관리기사,에너지관리기능사","광산환경기능사,토양환경기사"
